eventIndex,price_median15,price_delta15,bedrooms_delta15,view_delta15,bedsView_delta15,bathrooms_delta15,grade_delta15,bathsGrade_delta15,sqft_living_delta15,sqft_above_delta15,sqft_basement_delta15,sqft_lot_delta15,floors_delta15,waterfront_delta15,condition_delta15,building_age_delta15,interior_age_delta15
1858,640000.0,-90000.0,2.0,0.0,2.0,0.5,0.0,4.0,900.0,-40.0,1480.0,-123.0,0.0,0.0,0.0,0.0,0.0
1859,545000.0,-140000.0,-1.0,0.0,-2.0,0.75,0.0,6.0,50.0,70.0,380.0,-866.0,1.0,0.0,0.0,22.0,-37.0
1860,725786.0,39214.0,0.0,3.0,12.0,0.0,1.0,3.0,-160.0,-680.0,1190.0,4982.0,-0.5,0.0,0.0,-13.0,-6.0
1861,680000.0,-55000.0,0.0,0.0,-1.0,0.25,1.0,4.0,220.0,150.0,-120.0,-1400.0,0.5,0.0,0.0,16.0,-70.0
1862,244000.0,-37000.0,1.0,0.0,1.0,0.75,-1.0,6.0,180.0,780.0,0.0,11994.0,0.5,0.0,0.0,37.0,37.0
1863,244000.0,126000.0,1.0,0.0,1.0,0.75,-1.0,6.0,180.0,780.0,0.0,11994.0,0.5,0.0,0.0,37.0,37.0
1864,587000.0,-112000.0,0.0,0.0,0.0,0.0,0.0,0.0,-690.0,-1000.0,310.0,-2239.0,-1.0,0.0,1.0,7.0,7.0
1865,400000.0,-35000.0,-1.0,0.0,-1.0,-0.75,0.0,-8.0,-600.0,-240.0,0.0,1032.0,0.0,0.0,0.0,1.0,1.0
1866,395000.0,16800.0,1.0,0.0,1.0,0.5,0.0,4.0,650.0,10.0,850.0,-1468.0,0.0,0.0,2.0,6.0,6.0
1867,525000.0,143000.0,2.0,0.0,2.0,1.0,1.0,12.0,1370.0,610.0,1280.0,3271.0,0.5,0.0,-1.0,-22.0,-22.0
1868,446000.0,172000.0,0.0,0.0,0.0,0.25,1.0,5.0,840.0,1020.0,-160.0,1534.0,0.0,0.0,0.0,9.0,10.0
1869,234000.0,13500.0,1.0,0.0,1.0,0.25,0.0,2.0,860.0,-110.0,1230.0,-2479.0,0.0,0.0,0.0,11.0,11.0
1870,440000.0,-95000.0,2.0,0.0,2.0,2.0,0.0,16.0,790.0,80.0,1040.0,-263.0,0.0,0.0,-1.0,0.0,0.0
1871,710000.0,-93700.0,-1.0,2.0,5.0,-0.5,0.0,-7.0,-950.0,-200.0,0.0,300.0,0.5,0.0,0.0,50.0,54.0
1872,367500.0,-19500.0,0.0,0.0,0.0,-0.25,0.0,-2.0,-370.0,-30.0,0.0,-1726.0,0.0,0.0,1.0,0.0,0.0
1873,475226.0,-50226.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-490.0,-340.0,0.0,4968.0,-1.0,0.0,0.0,-4.0,-4.0
1874,605000.0,245000.0,2.0,0.0,2.0,0.25,0.0,5.0,500.0,10.0,1260.0,-9170.0,0.0,0.0,1.0,-1.0,-1.0
1875,835000.0,-15000.0,1.0,0.0,1.0,0.0,0.0,0.0,-290.0,-290.0,0.0,-1864.0,0.0,0.0,0.0,0.0,0.0
1876,700000.0,132000.0,0.0,0.0,0.0,-0.25,2.0,2.0,280.0,900.0,0.0,16703.0,0.5,0.0,1.0,3.0,4.0
1877,1100000.0,-265000.0,-1.0,0.0,-1.0,-0.75,-1.0,-9.0,-1390.0,-740.0,0.0,-4560.0,0.0,0.0,0.0,-3.0,-14.0
1878,395000.0,-45000.0,-1.0,0.0,-1.0,0.0,1.0,3.0,-560.0,-560.0,0.0,-1441.0,0.0,0.0,0.0,3.0,3.0
1879,347000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,-994.0,0.0,0.0,0.0,0.0,0.0
1880,645000.0,485000.0,3.0,0.0,3.0,1.75,1.0,22.0,1160.0,540.0,470.0,-40.0,1.0,0.0,0.0,-67.0,-67.0
1881,348000.0,-28000.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-570.0,-570.0,0.0,-3295.0,0.0,0.0,0.0,-1.0,-1.0
1882,264000.0,-114000.0,0.0,0.0,0.0,-1.25,0.0,-10.0,-570.0,-90.0,-340.0,-1037.0,0.0,0.0,0.0,9.0,9.0
1883,230000.0,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,230.0,400.0,3940.0,0.0,0.0,0.0,-1.0,-1.0
1884,797000.0,-11500.0,0.0,0.0,0.0,0.5,0.0,5.0,-220.0,-220.0,0.0,317.0,0.0,0.0,0.0,-2.0,-2.0
1885,297262.0,113238.0,1.0,0.0,1.0,0.0,1.0,3.0,1632.0,1662.0,0.0,-212.0,0.0,0.0,0.0,-10.0,-10.0
1886,750000.0,-170000.0,-1.0,2.0,3.0,0.0,1.0,2.0,-600.0,160.0,-450.0,416.0,1.0,0.0,0.0,-8.0,-4.0
1887,441000.0,-96000.0,-1.0,0.0,-1.0,-0.5,-1.0,-2.0,-640.0,-330.0,-170.0,-369.0,0.0,0.0,0.0,0.0,0.0
1888,905000.0,-355000.0,-1.0,0.0,-1.0,-0.25,-3.0,-9.0,-1020.0,-1420.0,400.0,-5998.0,-0.5,0.0,1.0,50.0,52.0
1889,400000.0,49500.0,0.0,0.0,0.0,0.5,0.0,4.0,-30.0,300.0,0.0,-1778.0,0.0,0.0,0.0,-3.0,-3.0
1890,395000.0,-95000.0,0.0,0.0,0.0,-0.75,-2.0,-9.0,560.0,740.0,0.0,-1193.0,0.0,0.0,0.0,7.0,7.0
1891,770000.0,145000.0,0.0,0.0,0.0,0.0,1.0,3.0,410.0,410.0,0.0,-6973.0,0.0,0.0,0.0,0.0,0.0
1892,800000.0,780000.0,1.0,0.0,0.0,1.5,3.0,25.0,1620.0,1830.0,0.0,-1107.0,1.0,0.0,-1.0,-30.0,-30.0
1893,730000.0,-131000.0,1.0,0.0,1.0,0.75,0.0,9.0,-260.0,-690.0,770.0,-1355.0,-1.0,0.0,0.0,2.0,-95.0
1894,640000.0,115000.0,1.0,0.0,1.0,0.5,-1.0,2.0,40.0,100.0,0.0,748.0,0.0,0.0,0.0,0.0,0.0
1895,365000.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,140.0,0.0,-643.0,0.0,0.0,0.0,0.0,-66.0
1896,245000.0,-112000.0,-1.0,0.0,-1.0,-0.5,0.0,-4.0,-600.0,-340.0,0.0,1233.0,0.0,0.0,0.0,-7.0,-7.0
1897,329950.0,50.0,1.0,0.0,1.0,0.5,0.0,4.0,-120.0,-290.0,290.0,1022.0,0.0,0.0,0.0,-2.0,-2.0
1898,249500.0,80500.0,2.0,0.0,2.0,0.0,0.0,0.0,90.0,200.0,0.0,500.0,0.5,0.0,2.0,24.0,26.0
1899,399000.0,-24000.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-430.0,-600.0,620.0,1412.0,0.0,0.0,2.0,24.0,24.0
1900,439000.0,46000.0,0.0,0.0,0.0,0.5,0.0,4.0,940.0,170.0,1060.0,856.0,0.0,0.0,1.0,0.0,0.0
1901,508500.0,-38500.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-510.0,640.0,2010.0,-0.5,0.0,0.0,3.0,3.0
1902,885000.0,165000.0,1.0,0.0,1.0,1.0,0.0,9.0,650.0,450.0,660.0,0.0,0.5,0.0,0.0,2.0,-102.0
1903,490000.0,58800.0,1.0,0.0,1.0,0.0,0.0,0.0,240.0,180.0,180.0,-1346.0,0.5,0.0,0.0,10.0,15.0
1904,395000.0,-80000.0,-1.0,0.0,-1.0,-0.75,-1.0,-7.0,-580.0,-340.0,-270.0,-2102.0,0.0,0.0,0.0,21.0,22.0
1905,510000.0,80000.0,0.0,0.0,0.0,0.5,0.0,2.0,1300.0,1000.0,430.0,3653.0,0.0,0.0,1.0,-5.0,-5.0
1906,525000.0,-85050.0,0.0,0.0,0.0,0.0,-1.0,-5.0,-450.0,-450.0,0.0,3302.0,0.0,0.0,0.0,3.0,3.0
1907,404000.0,-79000.0,-1.0,0.0,-1.0,-0.5,-1.0,-7.0,-320.0,90.0,0.0,-8846.0,0.0,0.0,-1.0,7.0,7.0
1908,440000.0,-40000.0,-1.0,0.0,-1.0,-0.5,-1.0,-7.0,-390.0,-390.0,0.0,31.0,-0.5,0.0,0.0,21.0,21.0
1909,630000.0,55000.0,0.0,0.0,0.0,0.0,1.0,3.0,50.0,280.0,0.0,-232.0,0.0,0.0,0.0,1.0,1.0
1910,370000.0,-30050.0,0.0,0.0,0.0,0.25,0.0,2.0,-440.0,40.0,-430.0,1700.0,0.5,0.0,0.0,9.0,9.0
1911,359000.0,-44000.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-240.0,270.0,-430.0,-983.0,0.0,0.0,1.0,6.0,15.0
1912,435000.0,-23247.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,-130.0,0.0,-1057.0,0.0,0.0,0.0,-1.0,-1.0
1913,532000.0,45000.0,-1.0,0.0,-1.0,0.25,0.0,0.0,-90.0,-280.0,460.0,-121.0,-0.5,0.0,0.0,-3.0,-90.0
1914,539950.0,-39950.0,-1.0,0.0,-1.0,-0.5,0.0,-4.0,-740.0,-110.0,0.0,349.0,0.0,0.0,1.0,-6.0,-1.0
1915,254000.0,-44000.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-510.0,-170.0,0.0,2411.0,0.0,0.0,0.0,4.0,4.0
1916,287000.0,353000.0,1.0,0.0,1.0,0.0,0.0,0.0,140.0,250.0,0.0,5917.0,0.0,0.0,0.0,8.0,8.0
1917,372500.0,87500.0,1.0,0.0,1.0,0.75,0.0,6.0,540.0,540.0,0.0,-577.0,0.0,0.0,2.0,0.0,0.0
1918,380000.0,-115000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-420.0,-290.0,0.0,-1240.0,0.0,0.0,-1.0,3.0,3.0
1919,450000.0,290000.0,2.0,0.0,3.0,2.5,3.0,35.0,3444.0,2730.0,684.0,24070.0,0.0,0.0,-1.0,-9.0,-8.0
1920,470000.0,-240000.0,0.0,0.0,0.0,-1.25,-1.0,-13.0,-1160.0,-230.0,-850.0,-3807.0,0.0,0.0,0.0,27.0,30.0
1921,312000.0,3000.0,0.0,0.0,0.0,-0.75,-1.0,-9.0,-10.0,-440.0,430.0,5355.0,-1.0,0.0,2.0,33.0,33.0
1922,500000.0,-68000.0,0.0,0.0,0.0,-0.75,0.0,-4.0,210.0,-650.0,1000.0,5154.0,0.0,0.0,1.0,1.0,1.0
1923,505000.0,-38000.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,-200.0,0.0,-395.0,0.0,0.0,0.0,0.0,0.0
1924,272000.0,-17000.0,1.0,0.0,1.0,1.75,0.0,14.0,920.0,1080.0,0.0,246.0,0.0,0.0,0.0,15.0,15.0
1925,315000.0,1500.0,0.0,2.0,6.0,0.0,1.0,2.0,170.0,-90.0,330.0,1720.0,0.0,0.0,0.0,-36.0,-36.0
1926,390000.0,-200000.0,1.0,0.0,1.0,0.25,0.0,2.0,-80.0,-400.0,450.0,-2083.0,0.0,0.0,0.0,0.0,0.0
1927,500000.0,-10000.0,1.0,0.0,1.0,-0.25,0.0,-2.0,160.0,160.0,0.0,1066.0,-1.5,0.0,0.0,105.0,2.0
1928,370500.0,7500.0,0.0,0.0,0.0,-0.25,0.0,-2.0,200.0,360.0,0.0,13800.0,-0.5,0.0,1.0,-7.0,-7.0
1929,245000.0,353800.0,3.0,3.0,21.0,2.5,2.0,28.0,2970.0,2030.0,1240.0,8965.0,2.0,0.0,0.0,-52.0,-52.0
1930,235000.0,98800.0,2.0,0.0,2.0,1.25,0.0,10.0,150.0,20.0,180.0,-1782.0,0.0,0.0,0.0,-33.0,-33.0
1931,620000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,460.0,0.0,1364.0,0.0,0.0,1.0,2.0,2.0
1932,395000.0,-75000.0,1.0,0.0,1.0,0.0,-1.0,-2.0,-160.0,-210.0,200.0,1424.0,0.0,0.0,0.0,-8.0,-7.0
1933,880000.0,370000.0,1.0,3.0,12.0,0.75,1.0,10.0,360.0,410.0,-100.0,1000.0,0.0,0.0,1.0,8.0,27.0
1934,687500.0,-352500.0,-1.0,0.0,-1.0,-1.0,-1.0,-10.0,-1470.0,-840.0,0.0,-900.0,-1.0,0.0,1.0,7.0,7.0
1935,840000.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,-7.0,-140.0,-80.0,0.0,14985.0,-1.0,0.0,0.0,-14.0,-14.0
1936,470000.0,138250.0,1.0,0.0,0.0,0.5,0.0,7.0,530.0,1340.0,-310.0,8880.0,1.0,0.0,-1.0,-26.0,-23.0
1937,627000.0,-77000.0,0.0,0.0,0.0,0.25,0.0,0.0,140.0,140.0,0.0,-36353.0,1.0,0.0,0.0,-25.0,-25.0
1938,240000.0,0.0,0.0,0.0,0.0,-1.0,0.0,-8.0,-320.0,0.0,-280.0,120.0,0.0,0.0,0.0,1.0,1.0
1939,975000.0,23000.0,-1.0,0.0,-3.0,-0.25,0.0,-2.0,60.0,850.0,-350.0,916.0,0.0,0.0,0.0,-1.0,-1.0
1940,339000.0,-64000.0,-1.0,0.0,-1.0,-0.75,0.0,-7.0,-640.0,-450.0,-530.0,-2920.0,0.0,0.0,0.0,1.0,1.0
1941,260000.0,24200.0,0.0,0.0,0.0,0.25,0.0,2.0,-30.0,-290.0,460.0,1042.0,0.0,0.0,0.0,-3.0,-3.0
1942,1930000.0,-210000.0,0.0,0.0,0.0,0.75,0.0,8.0,950.0,90.0,940.0,-779.0,0.0,0.0,0.0,8.0,8.0
1943,670000.0,1730000.0,1.0,0.0,1.0,1.25,3.0,21.0,2540.0,2010.0,420.0,21854.0,0.0,0.0,1.0,-3.0,-3.0
1944,820000.0,110800.0,1.0,0.0,1.0,0.0,0.0,0.0,960.0,960.0,0.0,54886.0,0.0,0.0,0.0,0.0,0.0
1945,839000.0,91000.0,0.0,1.0,4.0,0.25,0.0,4.0,80.0,-500.0,500.0,50.0,0.0,0.0,1.0,9.0,9.0
1946,274000.0,-59000.0,1.0,0.0,1.0,-0.5,0.0,-4.0,-270.0,-300.0,-17.0,290.0,0.0,0.0,0.0,0.0,0.0
1947,545000.0,-65000.0,-1.0,4.0,6.0,-0.25,-1.0,-3.0,-722.0,-672.0,0.0,-11551.0,-0.5,1.0,0.0,33.0,-22.0
1948,480000.0,3945.0,-1.0,0.0,-1.0,0.0,-1.0,-2.0,-230.0,-220.0,290.0,0.0,0.0,0.0,1.0,-8.0,-7.0
1949,525000.0,-178000.0,0.0,0.0,0.0,-0.25,-1.0,-4.0,-760.0,-440.0,0.0,-1630.0,0.0,0.0,1.0,8.0,8.0
1950,274000.0,-41500.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-330.0,-140.0,-160.0,985.0,0.0,0.0,1.0,1.0,1.0
1951,400000.0,-10000.0,0.0,0.0,0.0,-0.25,0.0,-5.0,-640.0,-890.0,580.0,23773.0,-1.0,0.0,1.0,18.0,18.0
1952,605000.0,-55000.0,-1.0,0.0,-1.0,-0.25,0.0,-3.0,-20.0,-70.0,80.0,7360.0,0.0,0.0,-1.0,0.0,-35.0
1953,620000.0,-30000.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,210.0,0.0,523.0,0.0,0.0,0.0,2.0,2.0
1954,475000.0,-54150.0,-2.0,0.0,-2.0,-1.5,-2.0,-14.0,-1160.0,-1160.0,0.0,2437.0,-0.5,0.0,2.0,45.0,45.0
1955,255000.0,90000.0,1.0,3.0,12.0,0.75,0.0,6.0,770.0,50.0,890.0,-940.0,0.0,0.0,0.0,-25.0,-25.0
1956,368000.0,61800.0,0.0,0.0,0.0,-0.5,1.0,-2.0,140.0,160.0,0.0,445.0,-1.0,0.0,0.0,1.0,1.0
1957,318500.0,-16500.0,0.0,0.0,0.0,-0.25,0.0,-2.0,-250.0,0.0,0.0,8704.0,0.5,0.0,-1.0,1.0,1.0
1958,530000.0,270000.0,1.0,0.0,1.0,0.0,1.0,2.0,480.0,780.0,-80.0,-128.0,0.5,0.0,0.0,-6.0,-6.0
1959,297300.0,-47300.0,0.0,0.0,0.0,0.0,0.0,0.0,-380.0,-380.0,0.0,-2346.0,0.0,0.0,0.0,-8.0,-7.0
1960,790000.0,-185000.0,0.0,0.0,0.0,0.0,-1.0,-2.0,340.0,-50.0,530.0,-850.0,0.0,0.0,0.0,19.0,19.0
1961,357000.0,55000.0,0.0,0.0,0.0,-0.5,0.0,-2.0,-230.0,-200.0,0.0,14609.0,0.0,0.0,1.0,2.0,2.0
1962,249900.0,2100.0,0.0,0.0,0.0,-0.5,-1.0,-6.0,-270.0,-30.0,0.0,-1769.0,1.0,0.0,0.0,-11.0,-11.0
1963,552500.0,-177500.0,-1.0,0.0,-1.0,-1.5,-1.0,-15.0,-1220.0,-530.0,-600.0,6873.0,0.5,0.0,0.0,5.0,5.0
1964,520000.0,205000.0,-1.0,0.0,-1.0,-0.5,-1.0,-6.0,450.0,-460.0,940.0,1410.0,-2.0,0.0,2.0,87.0,87.0
1965,254000.0,217750.0,2.0,1.0,7.0,2.5,2.0,24.0,2440.0,1110.0,1340.0,346.0,0.0,0.0,-1.0,-58.0,-58.0
1966,508000.0,-18000.0,1.0,0.0,1.0,0.0,-1.0,-2.0,-470.0,440.0,-340.0,33977.0,0.5,0.0,-1.0,-17.0,-17.0
1967,581000.0,-142000.0,-1.0,0.0,-1.0,-1.0,0.0,-8.0,-900.0,-590.0,0.0,2040.0,-0.5,0.0,0.0,-19.0,-19.0
1968,320600.0,34400.0,1.0,0.0,1.0,0.25,-1.0,0.0,320.0,590.0,0.0,1270.0,0.0,0.0,1.0,15.0,16.0
1969,450000.0,-200000.0,-3.0,0.0,-3.0,-1.75,-1.0,-15.0,-1580.0,-1580.0,0.0,78055.0,-1.0,0.0,0.0,57.0,57.0
1970,804000.0,-24000.0,0.0,0.0,0.0,-0.25,1.0,0.0,-510.0,-290.0,0.0,6341.0,-1.0,0.0,0.0,2.0,2.0
1971,401750.0,7250.0,-1.0,0.0,-1.0,-0.75,-1.0,-7.0,-290.0,-60.0,-220.0,-754.0,-1.0,0.0,1.0,82.0,82.0
1972,480000.0,-60000.0,-1.0,0.0,-1.0,-0.5,-1.0,-5.0,-500.0,-410.0,-300.0,0.0,0.0,0.0,0.0,8.0,13.0
1973,520000.0,-320000.0,-3.0,0.0,-3.0,-1.5,-2.0,-15.0,-1300.0,-680.0,-730.0,3220.0,0.0,0.0,0.0,8.0,8.0
1974,716125.0,113875.0,-1.0,0.0,-1.0,-0.75,-2.0,-11.0,-130.0,-130.0,0.0,24889.0,0.0,0.0,0.0,4.0,4.0
1975,750000.0,-55000.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-400.0,-400.0,0.0,-4691.0,0.0,0.0,0.0,-9.0,-9.0
1976,685100.0,129900.0,0.0,0.0,0.0,0.25,1.0,5.0,458.0,458.0,0.0,2727.0,0.0,0.0,0.0,1.0,1.0
1977,278000.0,-68000.0,-1.0,0.0,-1.0,-0.75,0.0,-6.0,-701.0,-1014.0,440.0,-341.0,-1.0,0.0,0.0,11.0,11.0
1978,660000.0,-25000.0,0.0,2.0,5.0,-0.25,0.0,-2.0,860.0,-190.0,930.0,-2160.0,0.0,0.0,0.0,-5.0,-5.0
1979,470000.0,92500.0,1.0,0.0,1.0,0.0,1.0,0.0,360.0,520.0,0.0,-820.0,0.0,0.0,-1.0,-21.0,-21.0
1980,345000.0,57500.0,0.0,0.0,0.0,0.0,2.0,3.0,-530.0,150.0,-550.0,2649.0,0.0,0.0,0.0,-2.0,-2.0
1981,601000.0,-46000.0,-1.0,0.0,-1.0,0.0,0.0,0.0,80.0,-230.0,260.0,1716.0,0.0,0.0,0.0,-2.0,-1.0
1982,355000.0,-45000.0,0.0,0.0,0.0,-0.5,0.0,-4.0,670.0,870.0,0.0,-153.0,0.0,0.0,0.0,-3.0,-3.0
1983,435000.0,65000.0,1.0,0.0,1.0,0.0,1.0,2.0,590.0,590.0,0.0,9647.0,0.0,0.0,0.0,7.0,7.0
1984,354901.0,75099.0,3.0,0.0,3.0,1.25,0.0,10.0,1260.0,320.0,1020.0,4950.0,-1.0,0.0,0.0,3.0,3.0
1985,1480000.0,120000.0,-1.0,0.0,-1.0,1.0,1.0,18.0,-200.0,120.0,-340.0,0.0,0.5,0.0,0.0,10.0,19.0
1986,640000.0,-12500.0,1.0,0.0,1.0,-0.75,0.0,-6.0,-300.0,60.0,-590.0,83.0,0.0,0.0,0.0,1.0,1.0
1987,353000.0,-18000.0,0.0,0.0,0.0,0.25,1.0,5.0,270.0,900.0,-800.0,900.0,1.0,0.0,0.0,-21.0,-21.0
1988,870000.0,92000.0,0.0,0.0,0.0,-0.25,-1.0,-3.0,610.0,-560.0,1510.0,9100.0,-1.0,0.0,0.0,-1.0,-1.0
1989,408474.0,-109474.0,0.0,0.0,0.0,-0.75,-1.0,-9.0,70.0,70.0,0.0,8520.0,-1.0,0.0,0.0,8.0,8.0
1990,360000.0,39950.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,580.0,0.0,820.0,0.0,0.0,0.0,1.0,1.0
1991,775000.0,-453000.0,-1.0,0.0,-1.0,-1.5,-3.0,-20.0,-1940.0,-1940.0,0.0,-36078.0,-1.0,0.0,0.0,21.0,22.0
1992,410000.0,20000.0,-1.0,0.0,-1.0,-0.75,-1.0,-8.0,-480.0,-480.0,0.0,3156.0,-2.0,0.0,1.0,56.0,56.0
1993,270000.0,37000.0,0.0,0.0,0.0,-0.5,0.0,-4.0,-170.0,470.0,0.0,1715.0,0.0,0.0,2.0,2.0,2.0
1994,229000.0,-35000.0,0.0,0.0,0.0,0.0,-1.0,0.0,-400.0,-190.0,0.0,-1700.0,0.0,0.0,0.0,0.0,17.0
1995,176250.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,-70.0,0.0,1896.0,0.0,0.0,0.0,10.0,10.0
1996,575000.0,-110000.0,1.0,0.0,1.0,-0.25,0.0,-3.0,100.0,-510.0,1170.0,3291.0,0.0,0.0,0.0,1.0,1.0
1997,685000.0,37500.0,0.0,0.0,0.0,0.0,1.0,2.0,-20.0,200.0,0.0,-1504.0,0.0,0.0,0.0,0.0,0.0
1998,627500.0,-157050.0,-2.0,0.0,-2.0,-1.0,0.0,-8.0,-750.0,-640.0,0.0,-650.0,-0.5,0.0,0.0,3.0,3.0
1999,302500.0,-22500.0,-1.0,0.0,-1.0,0.0,-1.0,-3.0,-340.0,-340.0,0.0,-295.0,0.0,0.0,0.0,4.0,4.0
2000,194900.0,-18650.0,1.0,0.0,1.0,1.0,1.0,9.0,350.0,360.0,0.0,956.0,0.0,0.0,0.0,-43.0,-43.0
2001,435000.0,125000.0,2.0,0.0,2.0,-0.5,0.0,-4.0,440.0,50.0,390.0,2850.0,0.5,0.0,1.0,-1.0,3.0
2002,526750.0,303250.0,0.0,3.0,8.0,0.25,2.0,8.0,410.0,600.0,-180.0,-953.0,1.0,0.0,0.0,-28.0,-16.0
2003,340000.0,-63100.0,-1.0,2.0,3.0,-0.75,0.0,-6.0,100.0,100.0,0.0,-1524.0,0.0,0.0,1.0,13.0,13.0
2004,1230000.0,-605000.0,-1.0,0.0,-1.0,-0.5,-2.0,-9.0,-900.0,-470.0,-410.0,0.0,0.0,0.0,-1.0,0.0,0.0
2005,700000.0,320000.0,1.0,0.0,1.0,0.25,0.0,0.0,900.0,350.0,480.0,760.0,0.0,0.0,0.0,23.0,23.0
2006,433000.0,30500.0,-2.0,0.0,-2.0,-0.75,-1.0,-7.0,-460.0,-120.0,-10.0,4150.0,-0.5,0.0,1.0,29.0,35.0
2007,400000.0,85000.0,-1.0,0.0,-1.0,0.0,1.0,2.0,700.0,1030.0,0.0,1138.0,0.0,0.0,0.0,-3.0,-3.0
2008,254999.0,17001.0,0.0,0.0,0.0,0.25,0.0,2.0,-160.0,100.0,0.0,-266.0,0.0,0.0,0.0,-14.0,-14.0
2009,411753.0,-106753.0,-1.0,0.0,-1.0,-1.5,-1.0,-12.0,-450.0,-450.0,0.0,-1710.0,0.0,0.0,0.0,0.0,0.0
2010,880000.0,-120000.0,-1.0,0.0,-1.0,-0.25,-1.0,-5.0,-550.0,-110.0,0.0,1456.0,0.0,0.0,2.0,2.0,11.0
2011,450000.0,-62500.0,-1.0,0.0,-1.0,-0.5,0.0,-4.0,-590.0,-390.0,-120.0,126.0,0.0,0.0,1.0,2.0,2.0
2012,350000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-30.0,0.0,-373.0,0.0,0.0,0.0,0.0,0.0
2013,426500.0,80500.0,0.0,0.0,0.0,-0.75,-1.0,-4.0,-340.0,-990.0,650.0,33540.0,-1.0,0.0,2.0,52.0,52.0
2014,249000.0,-93000.0,-1.0,0.0,-1.0,-0.75,-1.0,-7.0,-990.0,-450.0,0.0,836.0,0.0,0.0,0.0,18.0,18.0
2015,653500.0,-73500.0,0.0,0.0,0.0,1.0,0.0,6.0,-90.0,-60.0,-30.0,-2114.0,1.0,0.0,0.0,-75.0,-75.0
2016,530000.0,100000.0,1.0,0.0,1.0,0.0,0.0,0.0,450.0,-450.0,900.0,14739.0,-1.0,0.0,1.0,10.0,10.0
2017,245000.0,30000.0,2.0,0.0,2.0,0.0,0.0,0.0,250.0,-70.0,820.0,355.0,0.0,0.0,0.0,-7.0,-7.0
2018,853505.0,-18505.0,2.0,0.0,6.0,1.5,-1.0,11.0,870.0,-280.0,1180.0,2784.0,0.0,0.0,2.0,21.0,21.0
2019,250000.0,90000.0,1.0,0.0,1.0,0.0,1.0,3.0,730.0,830.0,0.0,512.0,0.0,0.0,0.0,9.0,9.0
2020,408000.0,-78650.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-590.0,-550.0,0.0,1437.0,0.0,0.0,0.0,5.0,37.0
2021,664000.0,816000.0,0.0,0.0,0.0,1.75,4.0,26.0,1940.0,2300.0,0.0,14800.0,1.0,0.0,-1.0,-28.0,-26.0
2022,650000.0,-175000.0,-1.0,0.0,-1.0,-1.5,-1.0,-15.0,-1300.0,-1300.0,0.0,143871.0,-1.0,0.0,0.0,30.0,30.0
2023,513000.0,206950.0,0.0,0.0,0.0,0.75,1.0,8.0,810.0,1000.0,0.0,-1664.0,2.0,0.0,0.0,-86.0,-68.0
2024,270000.0,-35000.0,-1.0,0.0,-1.0,0.0,1.0,1.0,-60.0,-40.0,0.0,-2549.0,0.0,0.0,2.0,9.0,10.0
2025,450000.0,425000.0,0.0,0.0,0.0,-0.25,1.0,0.0,830.0,150.0,700.0,-2521.0,0.0,0.0,0.0,9.0,9.0
2026,240000.0,140000.0,1.0,0.0,1.0,0.0,0.0,0.0,300.0,520.0,0.0,213.0,0.0,0.0,0.0,-14.0,-14.0
2027,360000.0,-35000.0,0.0,0.0,0.0,0.25,0.0,2.0,-510.0,-260.0,0.0,47480.0,0.5,0.0,0.0,-7.0,3.0
2028,600000.0,-125000.0,1.0,0.0,1.0,0.0,0.0,2.0,-460.0,-160.0,0.0,3036.0,0.0,0.0,0.0,-6.0,-6.0
2029,215000.0,-62100.0,-2.0,0.0,-2.0,-0.5,-1.0,-7.0,-580.0,-580.0,0.0,-2032.0,0.0,0.0,1.0,26.0,-5.0
2030,225000.0,-15000.0,-1.0,0.0,-1.0,1.0,0.0,7.0,-120.0,150.0,0.0,1450.0,0.0,0.0,0.0,9.0,15.0
2031,368000.0,-18000.0,1.0,0.0,1.0,-0.75,-1.0,-7.0,-360.0,-290.0,260.0,1200.0,-0.5,0.0,0.0,26.0,26.0
2032,439950.0,65050.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-250.0,0.0,0.0,6832.0,0.0,0.0,1.0,-1.0,-1.0
